Wednesday/Środa,16.11.16,557,467,263,75,"6,38","25,7","133,7",5884,2181,12 600,2 900,88,"0,70",4 667,114,12,12 600,2 900,"4,7",1 123,,,244,"235,0","39,5",9,"0,0","25,4","1,90",
Thursday/Czwartek,17.11.16,377,395,215,85,"6,08","23,4","113,1",4977,2370,12 600,2 800,89,"0,83",6 000,,,12 600,2 800,"6,0",1 303,,,,,"45,4",,,"1,2","0,90",
Friday/Piątek,18.11.16,,383,196,83,"6,00","22,9","114,9",5056,1800,13 200,3 800,91,"0,87",4 667,86,,13 200,3 800,"4,7",1 733,,,224,"217,0","19,0",7,"0,0","2,0","1,70",
Saturday/Sobota,19.11.16,-18,186,233,93,"6,13","23,7","44,8",1972,,10 600,,86,"1,71",,,,10 600,,,2 273,,,,,,,,,,
Sunday/Niedziela,20.11.16,394,270,218,69,"5,54","22,0","97,0",4266,,15 800,,76,"1,04",,,,15 800,,,2 675,,,,,,,,,,
Monday/Poniedziałek,21.11.16,395,442,341,84,"6,60","27,2","136,6",6011,2077,13 600,3 640,88,"0,73",4 667,100,1,12 550,3 640,"4,7",1 705,,,226,"220,0","75,8",6,"0,0","1,2","0,50",
Tuesday/Wtorek,22.11.16,265,314,216,78,"5,60","23,2","126,3",5558,1884,17 700,5 775,82,"0,97",6 000,54,3,15 950,5 775,"6,0",2 897,,,171,,"10,1",,,"10,4","7,60",
Wednesday/Środa,23.11.16,323,317,242,73,"5,75","23,2","83,6",3677,1268,11 600,4 183,75,"0,87",4 000,48,1,13 950,4 183,"4,0",2 079,,,151,"146,2","25,1",5,"0,0","4,3","3,30",
Thursday/Czwartek,24.11.16,187,304,225,73,"6,55","23,2","76,7",3374,912,11 100,3 868,74,"0,90",3 000,73,1,11 100,3 868,"3,0",1 649,,,241,,"71,0",,,"2,2","1,20",
Friday/Piątek,25.11.16,,276,245,60,"6,26","23,8","55,8",2456,1297,8 900,,65,"0,86",4 667,64,,8 900,,"4,7",1 635,,,231,"226,0","68,5",5,"0,0","1,1","0,00",
Saturday/Sobota,26.11.16,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,27.11.16,,189,163,,,,,,,,,81,"1,59",,,,,,,,,,,,,,,,,
Monday/Poniedziałek,28.11.16,231,378,164,85,"6,35","27,5","110,8",4876,1701,12 900,,84,"0,83",4 500,103,1,12 900,,"4,5",2 273,,,272,"267,0","93,8",5,"0,0","3,8","2,20",
Tuesday/Wtorek,29.11.16,308,277,262,68,"6,06","26,4","58,5",2576,1108,9 300,3 800,75,"1,00",4 000,61,2,9 300,3 800,"4,0",1 982,,,220,,"32,4",,,"6,2","4,80",
Wednesday/Środa,30.11.16,359,312,209,71,"5,76","24,0","86,5",3806,1248,12 200,,85,"1,00",4 000,72,5,11 650,,"4,0",1 608,,,232,"227,0","47,5",5,"0,0","14,6","13,30",
Thursday/Czwartek,01.12.16,223,262,279,77,"5,67","22,1","78,6",3458,1310,13 200,3 900,77,"1,08",5 000,61,3,12 500,3 900,"5,0",1 483,,,233,,"49,7",,,"13,0","11,10",
Friday/Piątek,02.12.16,-127,,,72,"6,53","22,9",,,,11 100,3 100,68,,4 000,,,11 100,3 100,"4,0",970,,,307,"301,0","72,4",6,"0,0","13,8","13,10",
Saturday/Sobota,03.12.16,32,109,143,57,"5,06","23,4","43,6",1918,,17 600,,60,"2,03",,,,17 600,,,,,,,,,,,,,
Sunday/Niedziela,04.12.16,-112,,,48,"5,53","23,6","0,0",,,,,42,#DZIEL/0!,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,05.12.16,501,300,216,35,"5,90","22,2","110,5",4860,1410,16 200,,51,"0,63",4 667,54,37,12 500,,"4,7",3 008,,,179,,"101,3",6,"0,1","123,4","23,40",
Tuesday/Wtorek,06.12.16,506,329,205,59,"5,78","20,7","56,8",2500,658,7 600,3 168,74,"0,83",2 000,113,5,7 600,3 168,"2,0",1 220,,,344,,"44,7",,,"14,8","12,00",
Wednesday/Środa,07.12.16,52,229,207,79,"5,92","22,5","48,4",2130,687,9 300,3 903,79,"1,27",3 000,39,5,9 300,3 903,"3,0",1 552,,,171,"165,9","17,9",5,"0,1","22,1","20,70",
Thursday/Czwartek,08.12.16,,243,200,59,"5,93","22,1","81,7",3596,1288,14 800,4 953,73,"1,11",5 333,55,4,14 800,4 953,"5,3",2 439,,,227,,"27,0",,,"15,6","14,90",
Friday/Piątek,09.12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saturday/Sobota,10.12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,11.12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,12.12.16,226,308,198,75,"5,17","17,3","54,6",2402,400,7 800,3 833,85,"1,02",1 333,27,10,7 800,3 833,"1,3",1 247,,,89,"84,5","0,3",4,"0,5","31,0","7,10",
Tuesday/Wtorek,13.12.16,321,233,157,65,"5,36","19,6","40,2",1771,233,7 600,3 343,73,"1,16",1 000,26,7,7 600,3 343,"1,0",1 511,,,113,,"23,2",,,"29,6","28,20",
Wednesday/Środa,14.12.16,289,289,202,75,"5,68","21,0","62,4",2746,867,9 500,3 693,84,"1,07",3 000,34,3,9 500,3 693,"3,0",1 830,,,117,"108,2","13,2",5,"4,8","10,8","9,10",
Thursday/Czwartek,15.12.16,241,235,200,75,"5,53","20,1","73,7",3243,705,13 800,3 500,76,"1,20",3 000,32,7,13 800,3 500,"3,0",1 760,,,135,,"21,6",,,"28,2","27,10",
Friday/Piątek,16.12.16,249,209,192,76,"5,83","20,2","68,3",3007,835,14 400,3 920,78,"1,38",4 000,28,3,14 400,3 920,"4,0",1 857,,,134,"131,0","20,5",3,"0,0","13,1","11,70",
Saturday/Sobota,17.12.16,-14,,,81,,"20,3",,,,,,70,#DZIEL/0!,,,,,,,,,,,,,,,,,
Sunday/Niedziela,18.12.16,279,,,79,,"19,8",,,,,,94,#DZIEL/0!,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,19.12.16,-72,278,278,112,"6,43","18,7","46,2",2032,139,7 300,,90,"1,20",500,30,5,7 300,,"0,5",1 386,,,107,"97,9","29,9",3,"0,1","18,8","18,00",
Tuesday/Wtorek,20.12.16,200,252,271,71,"5,48","20,2","53,8",2369,756,9 400,2 900,68,"1,00",3 000,29,5,9 400,2 900,"3,0",1 206,,,114,,"5,8",,,"19,1","17,10",
Wednesday/Środa,21.12.16,382,287,212,65,"5,54","20,6","67,8",2985,718,10 400,,73,"0,94",2 500,46,5,10 400,,"2,5",1 344,,,160,"157,0","58,0",3,"0,0","19,1","12,00",
Thursday/Czwartek,22.12.16,197,278,138,76,"5,89","21,5","86,1",3786,1114,13 600,6 100,81,"1,08",4 000,40,7,13 600,6 100,"4,0",1 774,,,144,,"20,6",6,,"26,4",,
Friday/Piątek,23.12.16,,214,59,66,"5,76","22,8","63,6",2798,748,13 100,,66,"1,14",3 500,23,3,13 100,,"3,5",2 966,,,107,"97,0","1,6",4,"0,0","15,6","10,50",
Saturday/Sobota,24.12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,25.12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,26.12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuesday/Wtorek,27.12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wednesday/Środa,28.12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thursday/Czwartek,29.12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Friday/Piątek,30.12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saturday/Sobota,31.12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,01.01.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,02.01.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuesday/Wtorek,03.01.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wednesday/Środa,04.01.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thursday/Czwartek,05.01.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Friday/Piątek,06.01.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saturday/Sobota,07.01.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,08.01.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,09.01.17,300,295,76,41,"11,22","14,7",,,,,,58,"0,72",,,,,,,,,,,,,,,,,
Tuesday/Wtorek,10.01.17,295,296,149,42,"10,37","16,9","55,2",2427,592,8 200,4 800,54,"0,67",2 000,24,4,8 200,4 800,"2,0",97,,,81,"59,8","2,6",21,"0,2","12,5","9,50",
Wednesday/Środa,11.01.17,443,276,157,42,"11,28","18,2","65,9",2898,276,10 500,,54,"0,73",1 000,28,5,10 500,,"1,0",139,,,100,,"1,3",10,"0,4","17,3","16,50",
Thursday/Czwartek,12.01.17,281,268,143,61,"11,48","19,1","59,7",2626,268,9 800,6 600,65,"0,89",1 000,42,8,9 800,6 600,"1,0",194,,,157,,"1,6",,,"29,6",,
Friday/Piątek,13.01.17,,,,63,"10,65","17,9",,,,6 400,4 500,,,1 500,,,6 400,4 500,"1,5",201,,,167,"151,8","3,5",15,"0,2","19,0","16,60",
Saturday/Sobota,14.01.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,15.01.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,16.01.17,529,336,179,37,"10,90","15,5","58,0",2554,672,7 600,,59,"0,65",2 000,26,3,7 600,,"2,0",125,,,76,,"30,6",18,,"9,4","4,90",
Tuesday/Wtorek,17.01.17,466,350,213,59,"11,30","18,5","79,5",3500,490,10 000,5 091,70,"0,74",1 428,59,17,10 000,5 091,"1,4",152,,,169,"155,5","24,5",13,"0,5","49,2","2,80",
Wednesday/Środa,18.01.17,224,339,86,73,"9,72","20,1","62,4",2746,678,8 100,7 214,78,"0,85",2 000,131,7,8 100,7 214,"2,0",388,,,387,"330,6","8,8",56,"0,4","19,5","15,70",
Thursday/Czwartek,19.01.17,230,300,62,59,"6,21","21,0","118,6",5220,2400,17 400,5 740,80,"0,99",8 000,65,20,17 400,5 740,"8,0",693,,,216,,"18,5",,,"65,2","64,60",
Friday/Piątek,20.01.17,,334,144,51,"5,94",,"101,6",4470,734,13 400,2 625,64,"0,71",2 223,54,38,13 400,2 625,"2,2",313,,,161,"151,6","29,2",9,"0,4","115,1","92,90",
Saturday/Sobota,21.01.17,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,22.01.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,23.01.17,600,419,176,44,"6,50","19,7","88,6",3897,712,9 300,1 843,72,"0,64",1 666,177,17,9 300,,"1,7",,,,423,"413,7","62,1",8,"1,3","41,2","34,30",
Tuesday/Wtorek,24.01.17,319,362,55,65,"5,73","19,4","120,1",5285,724,14 600,8 300,75,"0,77",2 000,98,9,14 600,8 300,"2,0",818,,,270,,"45,6",,,"25,8","25,60",
Wednesday/Środa,25.01.17,413,389,71,60,"5,90","20,8","107,0",4707,486,12 100,1 630,72,"0,68",1 250,12,17,12 100,1 630,"1,3",1 386,,,32,,"39,3",,,"43,8","43,60",
Thursday/Czwartek,26.01.17,334,348,144,63,"5,94","21,4","126,5",5568,696,16 000,9 800,71,"0,76",2 000,84,11,16 000,9 800,"2,0",1 622,,,242,,"51,4",,,"32,8","25,50",
Friday/Piątek,27.01.17,279,298,151,61,"6,20","21,8","94,7",4166,372,14 000,7 400,67,"0,83",1 250,93,15,14 000,7 400,"1,3",815,,,312,"298,2","36,8",8,"5,8","50,7","43,70",
Saturday/Sobota,28.01.17,146,209,142,59,,,,,,,,61,"1,08",,,,,,,,,,,,,,,,,
Sunday/Niedziela,29.01.17,-16,,,52,,,,,,,,47,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,30.01.17,507,407,103,50,"7,10","19,3","9,8",431,676,1 060,330,71,"0,65",1 666,43,,1 060,330,"1,7",,,,105,"97,8","39,5",7,"0,2",,"115,10",
Tuesday/Wtorek,31.01.17,229,298,221,62,"6,73","18,3","69,8",3069,373,10 300,4 600,68,"0,84",1 250,51,18,10 300,4 600,"1,3",457,,,172,,"7,4",,,"61,0","48,80",
Wednesday/Środa,01.02.17,477,391,216,54,"6,17","19,3","74,7",3286,489,8 400,4 988,69,"0,65",1 250,86,13,8 400,4 988,"1,3",333,,,221,"211,8","18,8",6,"3,2","34,3","25,70",
Thursday/Czwartek,02.02.17,321,300,228,64,"5,90","20,3","61,4",2700,375,9 000,7 079,71,"0,87",1 250,62,11,9 000,7 079,"1,3",596,,,207,,"6,3",,,"36,0","26,40",
Friday/Piątek,03.02.17,363,374,259,66,"6,55","21,3","69,8",3070,374,8 200,4 400,71,"0,71",1 000,40,6,8 200,4 400,"1,0",1 026,,,107,"94,7","5,9",9,"3,3","16,4","8,10",
Saturday/Sobota,04.02.17,-65,,,65,,,,,,,,57,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,05.02.17,119,,,57,,,,,,,,64,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,06.02.17,321,408,254,71,"6,55","19,1","79,7",3509,408,8 600,6 700,81,"0,73",1 000,33,35,8 600,6 700,"1,0",638,,,82,"63,7","22,7",13,"5,3","84,9","78,50",
Tuesday/Wtorek,07.02.17,531,500,232,61,"6,57","18,9","89,8",3950,555,7 900,6 200,72,"0,53",1 112,47,13,7 900,6 200,"1,1",845,,,93,,"14,6",,,"25,9","20,50",
Wednesday/Środa,08.02.17,385,409,175,64,"5,64","19,5","66,0",2904,327,7 100,3 100,72,"0,65",834,40,17,7 100,3 100,"0,8",651,,,98,"93,8","20,5",4,"0,2","40,8","36,90",
Thursday/Czwartek,09.02.17,369,354,138,62,"5,80","19,8","77,2",3398,708,9 600,7 400,76,"0,79",2 000,53,12,9 600,7 400,"2,0",762,,,149,,"14,1",,,"34,5","28,00",
Friday/Piątek,10.02.17,,354,112,63,"5,75","19,1","72,4",3186,354,9 000,,76,"0,80",1 000,41,12,9 000,,"1,0",402,,,116,"98,5","3,3",11,"6,5","34,1","30,60",
Saturday/Sobota,11.02.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,12.02.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,13.02.17,597,469,127,58,"6,54","19,7","69,3",3049,586,6 500,3 100,77,"0,60",1 250,67,22,6 500,3 100,"1,3",665,,,143,"122,1","11,6",16,"4,9","47,7","42,30",
Tuesday/Wtorek,14.02.17,338,388,150,73,"6,43","19,7","107,6",4734,388,12 200,9 500,77,"0,73",1 000,60,12,12 200,9 500,"1,0",1 483,,,154,,"1,1",,,"31,9","25,70",
Wednesday/Środa,15.02.17,490,448,168,67,"12,32","19,6","103,9",4570,403,10 200,8 400,80,"0,66",909,80,20,10 200,8 400,"0,9",707,,,178,"138,6","7,4",34,"5,4","43,6","33,60",
Thursday/Czwartek,16.02.17,409,377,150,72,"11,39","19,2","91,7",4034,452,10 700,9 000,76,"0,74",1 200,51,13,10 700,9 000,"1,2",541,,,136,"136,0","5,5",,,"35,8","35,00",
Friday/Piątek,17.02.17,,374,185,76,"10,80","20,2","76,6",3370,374,9 000,7 400,77,"0,76",1 000,79,13,9 000,7 400,"1,0",1 192,,,210,"183,9","6,8",24,"2,1","35,1","29,50",
Saturday/Sobota,18.02.17,,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,19.02.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,20.02.17,451,436,176,68,"5,35","20,3","126,8",5581,3924,12 800,3 300,75,"0,64",9 000,41,10,12 800,3 300,"9,0",942,,,95,"89,5","22,7",5,"0,5","22,9","15,80",
Tuesday/Wtorek,21.02.17,378,451,204,70,"6,00","19,8","154,8",6813,1805,15 100,4 400,76,"0,62",4 000,60,8,15 100,4 400,"4,0",970,,,134,,"1,5",,,"16,9","12,30",
Wednesday/Środa,22.02.17,500,476,"184,0",62,"5,81","20,5","148,2",6521,1428,13 700,6 400,77,"0,60",3 000,80,34,13 700,6 400,"3,0",1 386,,,168,"162,9","31,7",5,"0,1","70,8","66,50",
Thursday/Czwartek,23.02.17,475,484,126,64,"5,80","21,1","159,5",7018,1452,14 500,6 800,83,"0,63",3 000,70,35,14 500,6 800,"3,0",1 580,,,144,,"51,3",,,"73,3","68,60",
Friday/Piątek,24.02.17,592,504,127,63,"5,61","20,7","160,4",7056,1512,14 000,7 100,86,"0,63",3 000,66,37,14 400,7 100,"3,0",1 414,,,130,"126,7","46,5",7,"0,3","74,4","71,20",
Saturday/Sobota,25.02.17,245,235,144,74,,,,,,,,80,"1,26",,,,,,,,,,,,,,,,,
Sunday/Niedziela,26.02.17,-62,,,75,,,,,,,,69,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,27.02.17,533,502,159,67,"5,94","20,0","190,5",8383,3012,16 700,6 000,85,"0,62",6 000,69,44,16 700,6 000,"6,0",1 538,,,137,"120,9","11,7",16,"6,1","87,3","85,60",
Tuesday/Wtorek,28.02.17,525,528,111,71,"5,55","19,3","206,4",9082,1056,17 200,6 800,82,"0,57",2 000,69,17,17 200,7 900,"2,0",926,,,130,,"2,8",,,"31,4","26,90",
Wednesday/Środa,01.03.17,434,480,108,71,"5,63","20,4","162,5",7152,960,14 900,8 700,83,"0,64",2 000,75,14,14 900,8 700,"2,0",1 268,,,157,"151,9","4,0",10,"1,1","28,8","21,80",
Thursday/Czwartek,02.03.17,474,493,90,65,"5,30","21,7","189,4",8332,1479,16 900,11 400,83,"0,62",3 000,94,13,16 900,11 400,"3,0",2 790,,,191,,"6,9",,,"27,1","12,60",
Friday/Piątek,03.03.17,606,521,119,63,"4,82","20,7","189,4",8333,2604,16 000,9 500,83,"0,59",5 000,70,12,16 000,9 500,"5,0",2 051,,,135,,"38,0",11,"1,7","22,7","16,30",
Saturday/Sobota,04.03.17,15,,,73,,,,,,,,74,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,05.03.17,9,,,75,,,,,,,,78,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,06.03.17,304,479,176,76,"6,32","20,0","87,1",3832,479,8 000,4 800,81,"0,62",1 000,64,,8 000,4 800,"1,0",610,,,133,"112,9","34,1",28,"0,1",,"114,80",
Tuesday/Wtorek,07.03.17,515,504,142,55,"6,29","19,4","191,3",8417,2016,16 700,11 000,75,"0,55",4 000,70,46,16 700,11 000,"4,0",319,,,138,,"5,2",,,"90,5","80,10",
Wednesday/Środa,08.03.17,678,576,126,57,"5,73",,"171,5",7546,1901,13 100,7 700,84,"0,54",3 333,88,12,13 100,7 700,"3,3",748,,,153,"138,7","25,5",10,"4,3","21,2","10,60",
Thursday/Czwartek,09.03.17,567,516,142,69,"5,60","21,2","137,2",6037,310,11 700,10 400,84,"0,60",666,52,12,11 700,10 400,"0,6",238,,,101,,"22,9",,,"23,9","21,10",
Friday/Piątek,10.03.17,,442,142,75,,"21,1",,,,,,79,"0,66",,,,,5 700,,43,,,,,,,,,,
Saturday/Sobota,11.03.17,,346,,,,,,,,,,66,"0,70",,,,,,,,,,,,,,,,,
Sunday/Niedziela,12.03.17,-21,185,,,,,,,,,,65,"1,29",,,,,,,,,,,,,,,,,
Monday/Poniedziałek,13.03.17,310,144,192,77,"7,61","19,0","43,2",1901,965,13 200,13 000,79,"2,02",6 677,13,4,13 200,13 000,"6,7",832,,,90,"62,4","39,8",23,"4,6","26,3","25,20",
Tuesday/Wtorek,14.03.17,481,543,127,53,"5,74","20,9","182,6",8036,453,14 800,12 500,82,"0,56",834,75,18,14 800,12 500,"0,8",241,,,138,,"6,8",,,"33,5","19,10",
Wednesday/Środa,15.03.17,582,498,176,72,"5,34","20,9","122,2",5378,171,10 800,9 500,85,"0,63",344,,20,10 800,9 500,"0,3",3 909,,,,,"32,5",14,"2,8","40,2","26,10",
Thursday/Czwartek,16.03.17,596,512,125,65,"6,27","22,4","147,8",6502,2714,12 700,9 200,86,"0,62",5 300,56,25,12 700,9 200,"5,3",2 495,,,109,,"17,4",,,"48,4","33,30",
Friday/Piątek,17.03.17,,449,103,75,"7,14","22,0","117,3",5161,2513,11 500,5 700,82,"0,68",5 555,46,10,11 500,5 700,"5,6",818,,,103,"96,8","11,3",6,"0,2","21,5","13,00",
Saturday/Sobota,18.03.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,19.03.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,20.03.17,443,503,132,75,"6,81","20,5","99,5",4376,151,8 700,5 700,89,"0,65",278,32,12,8 700,5 700,"0,3",42,,,64,,"4,5",,"4,1","23,0","18,60",
Tuesday/Wtorek,21.03.17,577,524,141,68,"7,21","20,5","102,4",4506,262,8 600,7 000,95,"0,67",500,63,14,8 600,7 000,"0,5",1 012,,,121,,"4,3",,,"26,7","11,80",
Wednesday/Środa,22.03.17,516,532,126,74,"6,03","21,0","169,3",7448,213,14 000,12 500,88,"0,61",400,44,19,14 000,12 500,"0,4",1 940,,,82,"74,5","21,3",3,"4,5","35,0","22,80",
Thursday/Czwartek,23.03.17,609,550,119,72,"5,75","21,4","178,6",7859,165,14 300,6 700,94,"0,63",333,24,14,14 300,6 700,"0,3",693,,,43,,"1,8",,,"25,5","15,50",
Friday/Piątek,24.03.17,331,430,120,79,"5,38","22,1","82,0",3609,537,8 400,6 200,88,"0,76",1 250,81,9,8 400,6 200,"1,3",1 234,,,188,"187,4","107,4",0,"0,6","21,1","7,90",
Saturday/Sobota,25.03.17,251,360,74,68,,,,,,,,52,"0,53",,,,,,,,,,,,,,,,,
Sunday/Niedziela,26.03.17,286,,,55,,,,,,,,65,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,27.03.17,185,451,179,88,"5,06","21,6","81,0",3564,451,7 900,5 900,82,"0,67",1 000,33,8,7 900,5 900,"1,0",55,,,74,"53,1","16,1",17,"3,9","16,8","13,50",
Tuesday/Wtorek,28.03.17,441,454,158,57,"6,42","21,6","101,1",4449,681,9 800,6 100,65,"0,53",1 500,61,13,9 800,6 100,"1,5",125,,,135,,"3,1",,,"28,4","19,00",
Wednesday/Środa,29.03.17,584,555,137,56,"6,30","22,7","135,0",5939,555,10 700,9 500,77,"0,51",1 000,58,15,10 700,9 500,"1,0",845,,,105,"97,4","23,5",1,"6,6","26,7","26,00",
Thursday/Czwartek,30.03.17,498,509,142,59,"5,93","21,9","113,3",4986,318,9 800,6 800,77,"0,56",625,114,11,9 800,6 800,"0,6",1 206,,,224,,"23,1",,,"22,5","16,60",
Friday/Piątek,31.03.17,462,504,164,58,"5,55","23,6","85,9",3780,504,7 500,5 700,76,"0,56",1 000,93,8,7 500,5 700,"1,0",349,,,184,"172,1","55,7",10,"1,9","16,8","16,20",
Saturday/Sobota,01.04.17,374,353,110,53,,"23,5",,,,,,50,"0,53",,,,,,,,,,,,,,,,,
Sunday/Niedziela,02.04.17,-50,,,55,,"23,4",,,,,,60,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,03.04.17,607,487,143,50,"6,27","22,0","117,4",5164,365,10 600,4 000,68,"0,51",750,101,46,10 600,4 000,"0,8",402,,,207,"194,8","7,3",12,"0,8","94,1","14,70",
Tuesday/Wtorek,04.04.17,381,454,175,64,"6,28","21,9","86,7",3814,454,8 400,6 000,76,"0,62",1 000,53,8,8 400,6 000,"1,0",333,,,116,,"3,5",,,"18,3","9,70",
Wednesday/Środa,05.04.17,565,519,171,55,"5,32","23,8","113,2",4982,830,9 600,6 800,,,1 600,92,10,9 600,6 800,"1,6",768,,,177,"170,6","32,5",6,"0,4","20,0","8,30",
Thursday/Czwartek,06.04.17,654,564,134,60,"6,14","24,3","137,2",6035,846,10 700,9 300,84,"0,55",1 500,89,15,10 700,9 300,"1,5",956,,,158,,"86,2",,,"27,2","12,70",
Friday/Piątek,07.04.17,346,470,139,71,"5,49","23,2","120,8",5316,706,11 300,6 100,75,"0,59",1 500,41,5,11 300,6 100,"1,5",1 518,,,88,,"12,6",4,"1,7","11,3","4,50",
Saturday/Sobota,08.04.17,278,362,110,56,,"22,6",,,,,,52,"0,53",,,,,,,,,,,,,,,,,
Sunday/Niedziela,09.04.17,-44,,,47,,"23,4",,,,,,,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,10.04.17,532,473,143,41,"6,06","20,6","89,2",3924,631,8 300,5 200,65,"0,50",1 334,48,14,8 300,5 200,"1,3",499,,,101,"97,5","2,1",,"0,5","30,4","23,90",
Tuesday/Wtorek,11.04.17,608,517,109,48,"5,95","20,3","179,8",7910,827,15 300,10 700,75,"0,54",1 600,35,17,15 300,10 700,"1,6",1 053,,,68,,"1,6",,,"32,0","29,20",
Wednesday/Środa,12.04.17,578,542,138,59,"5,86","22,9","162,6",7154,678,13 200,6 800,79,"0,54",1 250,10,17,13 200,6 800,"1,3",1 220,,,19,"13,4","3,4",10,"2,2","32,0","17,30",
Thursday/Czwartek,13.04.17,533,528,113,63,"6,15","22,7","110,4",4858,754,9 200,7 000,87,"0,61",1 428,19,7,9 200,7 000,"1,4",347,,,36,,"1,5",,,"13,9","12,30",
Friday/Piątek,14.04.17,418,518,142,64,"5,00","22,3","97,7",4299,648,8 300,7 200,75,"0,53",1 250,37,13,8 300,7 200,"1,3",998,,,71,"60,2","2,8",10,"0,8","25,1","10,20",
Saturday/Sobota,15.04.17,-40,,,52,,"22,4",,,,,,47,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,16.04.17,-9,,,47,,"22,9",,,,,,47,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,17.04.17,257,156,72,46,,"21,3",,,,,,50,"1,18",,,,,,,,,,,,,,,,,
Tuesday/Wtorek,18.04.17,498,466,142,58,"10,77","20,9","148,1",6518,621,14 000,12 200,79,"0,63",1 333,28,13,14 000,12 200,"1,3",511,,,60,"28,5","4,1",29,"1,5","28,9","9,10",
Wednesday/Środa,19.04.17,557,507,105,62,"11,40","20,0","137,1",6033,1268,11 900,8 200,85,"0,62",2 500,54,4,11 900,8 200,"2,5",374,,,107,"89,8","2,0",17,"0,2","8,1",,
Thursday/Czwartek,20.04.17,432,497,106,68,"11,17","20,7","119,7",5266,331,10 600,8 100,82,"0,61",666,63,5,10 600,8 100,"0,7",527,,,127,,"2,6",,,"9,6","8,90",
Friday/Piątek,21.04.17,470,499,142,60,,"21,8","115,7",5092,874,10 200,9 100,79,"0,59",1 750,161,19,10 200,9 100,"1,8",1 663,,,323,"294,0","6,1",28,"1,0","37,4","13,40",
Saturday/Sobota,22.04.17,224,,,57,,"21,5",,,,,,59,,,,,,,,,,,,,,,,,,
Sunday/Niedziela,23.04.17,-227,,,83,,"21,5",,,,,,84,,,,,,,,,,,,,,,,,,
Monday/Poniedziałek,24.04.17,410,413,128,56,"8,58","21,2","159,5",7018,660,17 000,14 900,69,"0,61",1 600,34,14,17 000,14 900,"1,6",499,,,82,"47,7","9,8",33,"1,3","33,3","28,20",
Tuesday/Wtorek,25.04.17,452,456,155,56,"11,58","20,9","107,8",4742,342,10 400,8 700,75,"0,61",750,65,10,10 400,8 700,"0,8",610,,,143,,"6,0",,,"22,7","19,60",
Wednesday/Środa,26.04.17,547,502,161,56,"9,17","21,4","117,4",5166,418,10 300,8 500,71,"0,52",834,103,14,10 300,8 500,"0,8",1 317,,,206,"198,5","5,6",17,"1,9","27,7","19,40",
